filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
03-01-05-01-01-01-11.wav,0.49953845143318176,0.01052984781563282,2587.8814968028137,2719.569696177888,5571.385028545673,0.13866436298076923,-508.5647277832031,56.32537078857422,6.218425273895264,9.994994163513184,0.6603313684463501,-0.5139830112457275,0.48644548654556274,-1.0713282823562622,-6.879647731781006,-3.03954815864563,1.3985481262207031,-2.35860538482666,-3.1880831718444824,-0.5800180435180664,-1.0996707677841187,-0.35317134857177734,-3.4057998657226562,-0.4050370454788208,-4.141678810119629,-1.226271629333496,angry
03-01-05-01-01-01-12.wav,0.4548702836036682,0.007500338368117809,3190.8279296289747,2415.995116741908,5700.004507211538,0.23349609375,-542.2056274414062,50.60124588012695,-6.8897504806518555,14.608553886413574,-3.8241145610809326,-5.904232978820801,-0.688481867313385,-7.84718132019043,-9.908945083618164,-2.4449856281280518,-4.718713283538818,-1.6981717348098755,-5.025689601898193,-1.3927295207977295,-0.3437274694442749,-6.854604721069336,-6.3146491050720215,-0.9090074896812439,-6.649417400360107,-3.698618173599243,angry
03-01-05-01-01-01-13.wav,0.5350965261459351,0.006128538399934769,2834.761309143357,2587.842381141185,5660.250901442308,0.223828125,-593.2245483398438,64.27801513671875,-5.306125164031982,13.653773307800293,3.7540442943573,-2.575894832611084,-3.3887479305267334,-4.298730850219727,-11.536587715148926,-2.215181589126587,-2.8336832523345947,-4.757570266723633,6.117754936218262,-3.5657572746276855,-0.25236454606056213,1.8865951299667358,-7.275954723358154,-1.982036828994751,-1.4394656419754028,0.8526885509490967,angry
03-01-05-01-01-01-14.wav,0.4802415370941162,0.006460691336542368,3423.6144745498723,2523.3130492154714,6100.3564453125,0.24070387620192307,-564.9992065429688,36.51474380493164,-8.79140567779541,5.558530807495117,-14.877222061157227,-7.540587902069092,-7.839066028594971,-10.691336631774902,-4.4687395095825195,-8.173238754272461,-8.17811393737793,-6.647431373596191,-5.534584999084473,-0.7766672968864441,-2.4901657104492188,0.8476900458335876,-2.0972483158111572,0.252461314201355,-1.7034019231796265,3.6132330894470215,angry
03-01-05-01-01-01-15.wav,0.4604276716709137,0.011078475043177605,2400.3972546976747,2370.7482883100065,4761.488131009615,0.1703876201923077,-503.2358093261719,66.30948638916016,-8.454863548278809,13.730255126953125,8.689685821533203,-6.907904624938965,2.4620282649993896,0.6709399819374084,-8.109376907348633,1.218815565109253,-1.9539353847503662,0.5929413437843323,-2.643754243850708,-0.47885072231292725,0.6882143020629883,1.5045219659805298,-2.3028907775878906,-0.7131609320640564,-1.1832667589187622,0.2305450439453125,angry
03-01-05-01-01-01-16.wav,0.26201045513153076,0.016458865255117416,1994.7510449108327,1626.0321794421686,3510.8231295072114,0.119677734375,-462.0321044921875,49.697635650634766,-7.2231903076171875,9.827911376953125,-10.308412551879883,-10.447202682495117,-9.045271873474121,-12.822663307189941,-10.710456848144531,2.2734668254852295,-10.039454460144043,-3.0095484256744385,-1.8261364698410034,-6.497415065765381,-2.7991714477539062,-5.00958776473999,-5.283833980560303,-3.775435447692871,-7.783686637878418,-2.6538007259368896,angry
03-01-05-01-01-01-17.wav,0.5659275054931641,0.003057723166421056,2711.1707647956164,2777.778579445888,5762.782076322115,0.18888221153846155,-620.7160034179688,61.352787017822266,6.885409355163574,16.105802536010742,13.85473346710205,6.6702799797058105,6.088691711425781,0.16798283159732819,-0.24897155165672302,4.385730743408203,0.08056224137544632,2.6867783069610596,5.394903182983398,1.524935245513916,0.06504856795072556,-0.24704888463020325,-0.43581873178482056,0.761264979839325,0.03359469026327133,0.4396786093711853,angry
03-01-05-01-01-01-18.wav,0.4301108717918396,0.011431301943957806,3181.6360611819277,2216.7346344132698,5334.022874098558,0.200830078125,-499.814697265625,59.50612258911133,-29.21172523498535,0.4170229434967041,-12.099640846252441,-13.860276222229004,-6.285018444061279,-18.056211471557617,-19.35262107849121,-0.3000498414039612,-6.06901741027832,-7.153234958648682,-5.3252949714660645,-7.181784152984619,-5.361275672912598,-10.095888137817383,-9.337465286254883,-3.5595805644989014,-6.964175224304199,-3.3190388679504395,angry
03-01-05-01-01-01-19.wav,0.4280785322189331,0.01235528476536274,2209.9915055624037,2120.5878522970256,4218.685772235577,0.1167255108173077,-481.32049560546875,59.898834228515625,-8.501089096069336,15.870101928710938,-1.3152778148651123,-1.4972057342529297,-4.517019271850586,-5.424962043762207,-12.663527488708496,-5.151488304138184,4.8126420974731445,-6.966837406158447,-1.1215542554855347,-1.1941901445388794,-5.358494758605957,1.1086199283599854,-3.8433690071105957,-1.4073036909103394,-0.8508840799331665,-1.633489727973938,angry
03-01-05-01-01-01-20.wav,0.3169507384300232,0.0019142871024087071,2150.2764482581633,1881.4004490728369,4158.558443509615,0.22132662259615385,-708.3547973632812,38.334228515625,-2.714794874191284,5.157217025756836,-5.087063312530518,-3.517293930053711,-6.114073276519775,-11.632946968078613,-6.755671501159668,-7.8903021812438965,-3.3923933506011963,-3.72689151763916,-7.722411632537842,-1.670992374420166,-6.999271392822266,-3.6634793281555176,-6.479400634765625,-3.0215110778808594,-5.328612804412842,-3.746488332748413,angry
03-01-05-01-01-01-21.wav,0.44589734077453613,0.03732731193304062,2885.1628111210875,2405.880266476291,5388.104341947115,0.24586087740384616,-386.6744689941406,55.48605728149414,-20.626142501831055,19.98125648498535,6.979199409484863,-18.389467239379883,-4.483715534210205,-6.703363418579102,-24.593719482421875,-1.353383183479309,-4.112628936767578,-11.298683166503906,-3.7924699783325195,-2.061591386795044,-6.892703056335449,-1.9821288585662842,-9.394777297973633,-0.17636311054229736,-5.233888626098633,-2.9905009269714355,angry
03-01-05-01-01-01-22.wav,0.389900803565979,0.006307631731033325,3038.104618775358,2477.9557650672705,5428.851787860577,0.23069786658653846,-548.9895629882812,52.29547882080078,-4.562039852142334,4.4610466957092285,-2.368324041366577,-8.73841667175293,-11.73419189453125,-9.973810195922852,-13.760834693908691,-2.265423536300659,-3.2876720428466797,-11.477155685424805,-0.6254225969314575,-5.516574859619141,-3.057368755340576,-5.567449569702148,-5.977207660675049,-1.2348682880401611,-6.611487865447998,-4.709972381591797,angry
03-01-05-01-01-01-23.wav,0.5397323369979858,0.014377735555171967,3428.1889593484034,2685.5556741713062,6434.0382737379805,0.3139911358173077,-534.7704467773438,44.435081481933594,-11.730720520019531,2.2273049354553223,-0.7254019975662231,-6.223209381103516,-5.4460062980651855,-5.1654815673828125,-13.313530921936035,-6.122936725616455,-3.0630781650543213,-6.71937894821167,-4.683712959289551,-0.8408900499343872,-7.686470985412598,-0.6580331325531006,-8.73217487335205,-3.764263868331909,-5.600674152374268,-4.349039554595947,angry
03-01-05-01-01-01-24.wav,0.23215359449386597,0.019383857026696205,2055.309481682471,1560.6713976880144,3499.476787860577,0.11942983774038461,-450.6280212402344,40.56813049316406,-25.032835006713867,3.581263303756714,-20.26727294921875,-16.096149444580078,-6.557291507720947,-13.92554759979248,-11.297828674316406,-2.4680113792419434,-13.76402473449707,3.8877742290496826,-7.1783857345581055,-7.365065574645996,1.5057287216186523,-9.521514892578125,-4.925443172454834,-4.394068241119385,-7.530911922454834,-0.292123407125473,angry
03-01-05-01-01-02-01.wav,0.44296562671661377,0.012684621848165989,3280.0790464325937,2480.654122606563,5866.72119140625,0.2357196514423077,-467.5087890625,52.616371154785156,-7.840725421905518,10.843772888183594,-5.287431716918945,-4.407523155212402,-9.932425498962402,-10.673368453979492,-17.815547943115234,-8.3131103515625,-6.4682393074035645,-8.025851249694824,-5.064908504486084,-5.604218006134033,-6.345276355743408,-3.3233139514923096,-11.42145824432373,-1.7909605503082275,-7.745997905731201,-4.999142169952393,angry
03-01-05-01-01-02-02.wav,0.4536148011684418,0.009039221331477165,2989.014223108507,2342.902188602128,5483.3473557692305,0.22376427283653846,-494.2927551269531,51.58071517944336,-21.84687042236328,8.934093475341797,-10.991451263427734,-5.781664848327637,-7.580880165100098,-12.765130996704102,-4.13723087310791,-0.9270099997520447,-3.4210472106933594,-2.2245635986328125,-5.678163528442383,0.12924960255622864,-6.5968852043151855,-4.036392688751221,-3.81858229637146,-1.34446382522583,-2.4880378246307373,3.626800537109375,angry
03-01-05-01-01-02-03.wav,0.44972139596939087,0.012028134427964687,2763.2964162279054,2297.7099018266977,4926.962515024038,0.18506610576923077,-462.79229736328125,58.631385803222656,-15.009929656982422,19.004045486450195,0.7214651107788086,-7.19941520690918,-10.049165725708008,-13.255690574645996,-7.099756240844727,-10.3975248336792,-11.267578125,-5.456941604614258,-6.273977279663086,-1.9805837869644165,-11.060035705566406,-0.22439821064472198,-2.2459468841552734,-1.8748466968536377,0.09581968188285828,-1.1676244735717773,angry
03-01-05-01-01-02-04.wav,0.29318732023239136,0.012287153862416744,2377.5765000814617,1834.2846347883271,4254.381197415865,0.17992788461538461,-508.5246887207031,35.01118087768555,-14.948681831359863,3.3124794960021973,-14.305795669555664,-8.462368965148926,-5.349099636077881,-16.03529167175293,-8.382916450500488,-3.9894137382507324,-4.588562488555908,-6.841949462890625,-5.6871256828308105,2.898078680038452,-7.552854537963867,0.6781294345855713,-1.6000840663909912,-2.2325644493103027,-2.6949496269226074,2.0965750217437744,angry
03-01-05-01-01-02-05.wav,0.4805406928062439,0.012126046232879162,2797.977825751436,2486.2753461634607,5315.139911358173,0.1625037560096154,-494.4444885253906,65.20584869384766,-7.358235836029053,16.749292373657227,6.566705703735352,-13.09283447265625,-6.486440658569336,-0.08808840066194534,-5.663331985473633,-3.2395012378692627,1.041641354560852,-1.1849478483200073,-2.395423650741577,2.7870640754699707,-3.8174800872802734,2.3768985271453857,-4.390087604522705,-1.5267084836959839,-1.8801630735397339,-0.26300889253616333,angry
03-01-05-01-01-02-06.wav,0.44191813468933105,0.005467098671942949,3034.273977166187,2276.7962845072893,5222.547137920673,0.19903094951923078,-560.8201293945312,54.262569427490234,-18.52427864074707,17.042774200439453,-5.7563018798828125,-14.47538948059082,-10.971925735473633,-12.39991569519043,-10.299211502075195,1.1291619539260864,-7.046820163726807,-3.035994291305542,-7.17707633972168,-4.32696533203125,-3.5638651847839355,-3.5336551666259766,-5.608065128326416,-2.655163288116455,-3.227876663208008,-0.8484504222869873,angry
03-01-05-01-01-02-07.wav,0.3781183958053589,0.03811444342136383,3031.0452620869974,2649.3977734672576,5826.305025540865,0.23505108173076922,-376.0314025878906,43.03135299682617,-18.39474868774414,12.671850204467773,2.12485408782959,-21.262815475463867,-5.4784932136535645,-8.126472473144531,-7.99929666519165,0.4968738257884979,-6.395797252655029,-4.327441692352295,2.037649393081665,-7.35380744934082,-4.247659683227539,1.8940666913986206,-11.35945987701416,-0.04909961298108101,-3.15547513961792,-1.1403727531433105,angry
03-01-05-01-01-02-08.wav,0.4513782560825348,0.010948442853987217,2506.981258704231,2555.1327535677488,5311.330190805288,0.11758188100961539,-523.9259643554688,52.99677658081055,-0.46169233322143555,14.319190979003906,-7.292173385620117,-3.6258394718170166,7.161166667938232,-5.729552745819092,-4.051405906677246,-5.667020797729492,-2.7997655868530273,-3.2775700092315674,-2.794787883758545,1.334372639656067,-3.7254114151000977,-1.251969814300537,-0.5664024949073792,-0.3762184679508209,-1.4316132068634033,2.315375328063965,angry
03-01-05-01-01-02-09.wav,0.4909473955631256,0.0024015058297663927,2909.3581612609228,2363.759739032524,5452.20703125,0.11879131610576923,-649.9412231445312,71.08946990966797,-3.649082660675049,18.928613662719727,19.971332550048828,3.8922832012176514,-4.090428352355957,-5.083727836608887,-5.117385387420654,2.2987241744995117,-1.5851408243179321,-1.627166986465454,2.9012293815612793,-1.2220972776412964,-2.1001670360565186,0.31407177448272705,1.1232550144195557,0.36261045932769775,-4.009140968322754,1.1742515563964844,angry
03-01-05-01-01-02-10.wav,0.4164487421512604,0.02378055453300476,2767.438881164194,2203.0721634990527,4952.63671875,0.1587139423076923,-425.80511474609375,65.03001403808594,-21.127561569213867,9.936052322387695,-8.298223495483398,-10.761175155639648,-9.386619567871094,-19.345415115356445,-7.677229404449463,-4.8097710609436035,-7.445131778717041,-7.781123161315918,-4.021612167358398,-4.5141496658325195,-6.73857307434082,-5.915658473968506,-3.248640775680542,-4.9195685386657715,-1.6032791137695312,-1.4306226968765259,angry
03-01-05-01-01-02-11.wav,0.5102183222770691,0.006505041848868132,2648.898474913643,2716.986929330382,5564.676607572115,0.14518103966346155,-553.9368286132812,57.32464599609375,14.414335250854492,13.676639556884766,1.8846458196640015,4.781429290771484,-0.20065107941627502,1.0802067518234253,-7.077423572540283,-2.132749557495117,2.6652121543884277,-2.793675422668457,-0.024264760315418243,-1.8064074516296387,0.4657514691352844,0.9186739921569824,-3.3048503398895264,-0.821160078048706,-1.9137611389160156,-1.135780930519104,angry
03-01-05-01-01-02-12.wav,0.41543692350387573,0.008877518586814404,2736.015986278466,2265.320200348861,5030.984450120192,0.19442232572115384,-529.7347412109375,63.25556564331055,-11.19064712524414,15.685300827026367,-2.8357126712799072,-8.172028541564941,-1.6594123840332031,-9.285086631774902,-11.821313858032227,-1.8867816925048828,-4.026983261108398,-0.8858135938644409,-5.520291328430176,-2.66916561126709,1.667803406715393,-7.078317642211914,-6.262869834899902,-0.7660420536994934,-6.150652885437012,-3.5468037128448486,angry
03-01-05-01-01-02-13.wav,0.5369872450828552,0.00852291565388441,2840.3838435027615,2607.2909606341623,5699.507587139423,0.21996319110576923,-543.0907592773438,58.23421859741211,-7.205394744873047,9.915337562561035,0.1850888729095459,-2.873899459838867,-5.191211700439453,-5.195126056671143,-11.731513023376465,-1.662567377090454,-2.5876424312591553,-5.6769843101501465,4.073246479034424,-2.7385637760162354,-2.4329214096069336,3.0900461673736572,-8.397315979003906,-1.6352535486221313,-1.2918007373809814,-2.6955814361572266,angry
03-01-05-01-01-02-14.wav,0.3641919195652008,0.008383160457015038,2536.792219426978,2020.5527649370192,4620.0315504807695,0.19804311899038463,-541.1124877929688,40.0417594909668,-10.61249828338623,4.995861053466797,-15.093541145324707,-10.66263484954834,-5.261867523193359,-11.75504207611084,-6.28091287612915,-4.634960174560547,-3.4540867805480957,-4.734314918518066,-4.214547157287598,-1.7548471689224243,-3.8544392585754395,-1.5473942756652832,-0.2567487359046936,2.7069156169891357,-0.2583247721195221,4.324243545532227,angry
03-01-05-01-01-02-15.wav,0.5223528146743774,0.016812196001410484,2775.260433225023,2649.8756041438096,5652.879920372596,0.1440166766826923,-476.1578674316406,59.972625732421875,-11.38865852355957,7.082365036010742,3.145829916000366,-10.100072860717773,1.5192294120788574,-1.1234010457992554,-7.873361587524414,1.3575224876403809,-5.477143287658691,-0.04803236573934555,-1.1846153736114502,-1.7704957723617554,-0.8311426639556885,-1.9486457109451294,-5.488803386688232,-1.2120510339736938,-2.6265478134155273,-1.9642813205718994,angry
03-01-05-01-01-02-16.wav,0.3663688600063324,0.020098313689231873,3066.9211818771887,2248.2861074514617,5370.629319411058,0.27027118389423077,-438.1849670410156,47.18600082397461,-7.207503795623779,6.648212909698486,-9.40044116973877,-11.640642166137695,-6.21860933303833,-11.091238021850586,-15.970128059387207,2.111125946044922,-10.993073463439941,-6.161853790283203,-0.22871387004852295,-6.0213141441345215,-3.8149971961975098,-5.993978977203369,-2.712554454803467,-4.181229114532471,-7.594743251800537,-4.922117233276367,angry
03-01-05-01-01-02-17.wav,0.5406295657157898,0.005505779292434454,2450.1968510034835,2585.7435495087807,5327.894193209135,0.16618088942307693,-566.07177734375,71.4342041015625,2.6983871459960938,16.309547424316406,9.943099021911621,3.973484516143799,6.010490417480469,-3.0815722942352295,-1.7952464818954468,5.710716724395752,-3.6305065155029297,1.2709460258483887,4.276280879974365,-0.9137115478515625,-1.3547166585922241,0.22345100343227386,-1.2155983448028564,-0.09294304251670837,-1.063792109489441,2.3134565353393555,angry
03-01-05-01-01-02-18.wav,0.3804973065853119,0.008550307713449001,2956.781346103208,2378.2421430752383,5371.126239483173,0.23011192908653846,-510.1119079589844,52.47013473510742,-17.342336654663086,5.906811237335205,-12.274855613708496,-6.0414838790893555,0.5568028092384338,-17.94544219970703,-18.295387268066406,-1.483160138130188,-4.946585178375244,-4.316223621368408,-7.305734157562256,-3.833935499191284,-3.1328678131103516,-5.523899078369141,-10.784605979919434,-6.0079498291015625,-5.112298011779785,-4.111403942108154,angry
03-01-05-01-01-02-19.wav,0.45435696840286255,0.009541993960738182,2360.622379760217,2281.8335037581887,4616.304649939904,0.1513897235576923,-517.3386840820312,68.97628021240234,-6.153324604034424,19.727825164794922,5.043428897857666,2.697664260864258,-5.73573637008667,-3.909602642059326,-11.285247802734375,-1.3382251262664795,6.254565238952637,-8.514222145080566,0.9806495904922485,2.4778308868408203,-3.427652597427368,3.046001434326172,-4.730912685394287,0.28642940521240234,2.017824411392212,2.119046688079834,angry
03-01-05-01-01-02-20.wav,0.24508966505527496,0.008620737120509148,2080.208170686474,1792.3483461837436,3875.314002403846,0.12482346754807692,-538.7744140625,34.1712646484375,-13.824250221252441,-4.552555084228516,-12.471704483032227,-8.36512565612793,-7.450589179992676,-14.584098815917969,-11.672304153442383,-7.629062175750732,-7.178096294403076,-4.622565269470215,-10.926361083984375,-3.764824628829956,-11.391763687133789,-5.431454658508301,-5.5884246826171875,0.7669991254806519,3.291391372680664,6.091705799102783,angry
03-01-05-01-01-02-21.wav,0.4490983188152313,0.034783050417900085,2767.1015807241133,2383.684458576249,5261.472543569712,0.2540715144230769,-393.1418762207031,62.368160247802734,-20.309864044189453,17.23086929321289,8.72635269165039,-16.761520385742188,-2.1274006366729736,-6.050477027893066,-23.809024810791016,-0.3422577679157257,-3.3167736530303955,-11.230497360229492,-4.082817554473877,-1.588439702987671,-8.930377960205078,-1.3684203624725342,-9.679405212402344,-0.999825119972229,-4.792142391204834,-2.891692876815796,angry
03-01-05-01-01-02-22.wav,0.4176919758319855,0.006741806864738464,2834.6325572624196,2520.240374277338,5320.606032151442,0.2501389723557692,-575.810791015625,57.99381637573242,-2.303210735321045,4.545366287231445,-1.3879210948944092,-8.925320625305176,-10.777280807495117,-6.612701416015625,-14.570304870605469,-1.7404484748840332,-3.8323585987091064,-9.2977294921875,-1.3572138547897339,-6.827507972717285,-0.9068067073822021,-4.420195579528809,-6.271978855133057,-0.8121488690376282,-7.12140417098999,-3.3720619678497314,angry
03-01-05-01-01-02-23.wav,0.46111658215522766,0.015147475525736809,2772.8279633889683,2215.7609551770574,5126.0618239182695,0.19176307091346154,-519.5187377929688,44.51153564453125,-11.382203102111816,4.031754016876221,-0.5274516344070435,-6.274277210235596,-7.297358512878418,-4.771483421325684,-13.115992546081543,-6.5560455322265625,-2.499999761581421,-7.238379955291748,-4.972199440002441,-1.7793809175491333,-8.652813911437988,0.10805687308311462,-7.510128974914551,-3.6785199642181396,-5.409613609313965,-5.330058574676514,angry
03-01-05-01-01-02-24.wav,0.2943715453147888,0.02005070447921753,2316.847642997669,1870.2261184399822,4168.082744891827,0.17602914663461539,-468.8648986816406,37.367347717285156,-22.301435470581055,0.24727173149585724,-15.025270462036133,-13.133992195129395,-9.919013023376465,-10.290029525756836,-11.530277252197266,-1.475171446800232,-9.82875919342041,0.8156210780143738,-4.287176132202148,-6.201752185821533,-0.6862103939056396,-6.66304349899292,-5.074554443359375,-3.9655723571777344,-6.246565341949463,-0.7014889121055603,angry
03-01-05-01-02-01-01.wav,0.5033326745033264,0.00801818910986185,2979.732496835597,2446.557684787578,5563.765587439904,0.3249549278846154,-544.0020141601562,53.12811279296875,-2.2143404483795166,14.16710376739502,-0.9101783037185669,-1.7171337604522705,-6.515199661254883,-7.340552806854248,-16.020565032958984,-4.4541916847229,-4.662013053894043,-4.788243293762207,-1.5368412733078003,-5.894558429718018,-2.9925827980041504,-0.3084756135940552,-9.303316116333008,-2.8760604858398438,-2.814824104309082,-4.840182781219482,angry
03-01-05-01-02-01-02.wav,0.42055997252464294,0.010282864794135094,2887.236166155512,2127.4028085021496,5017.981708233173,0.19496694711538462,-526.8505249023438,55.072933197021484,-15.328784942626953,3.571626663208008,-12.765373229980469,-5.392187118530273,-8.180937767028809,-14.239474296569824,-8.13078784942627,-2.521221399307251,-7.969651222229004,-2.8459064960479736,-9.420195579528809,0.3161081075668335,-7.7242751121521,-5.35127592086792,-4.4646148681640625,-5.440668106079102,-7.174419403076172,-2.042524576187134,angry
03-01-05-01-02-01-03.wav,0.4384998083114624,0.008796927519142628,2800.5921131009914,2295.466395878976,5028.665489783654,0.18943810096153846,-492.1569519042969,64.79389953613281,-12.10919189453125,12.755521774291992,-0.4289872348308563,-5.122805118560791,-14.899225234985352,-14.329364776611328,-8.545332908630371,-9.10507583618164,-8.240395545959473,-3.7501273155212402,-3.6504948139190674,-4.741767883300781,-9.848546028137207,-1.9379411935806274,-4.8744940757751465,-0.9807688593864441,-4.209056377410889,-0.8826729655265808,angry
03-01-05-01-02-01-04.wav,0.3292207419872284,0.013090820051729679,2695.412741168295,1989.2352922450657,4762.896071213942,0.2325946514423077,-530.4029541015625,32.997581481933594,-13.604339599609375,-0.04778691753745079,-12.51787281036377,-11.402043342590332,-9.50613021850586,-18.80029296875,-11.120409965515137,-6.964905261993408,-6.092142581939697,-8.521466255187988,-10.025026321411133,-2.653280019760132,-10.821653366088867,1.3282254934310913,-0.2683888375759125,4.014912128448486,-0.268044114112854,3.178969621658325,angry
03-01-05-01-02-01-05.wav,0.43446096777915955,0.004567728377878666,2647.391475490267,2355.140537999868,4835.529221754808,0.19305138221153847,-571.3988647460938,84.15631103515625,7.640691757202148,15.348435401916504,9.494349479675293,-10.782402992248535,-2.4081411361694336,-10.107137680053711,-7.96896505355835,1.1675739288330078,-0.07760678976774216,-0.42785903811454773,2.3912365436553955,-1.8191218376159668,-3.8850977420806885,2.9426913261413574,-9.00240421295166,-1.5238351821899414,-1.7660551071166992,-0.5367436408996582,angry
